id,title,artist,culture,image,hex1,hex2,hex3,percent1,percent2,percent3,hue1,hue2,hue3,year
273791,The Witch,Albrecht Dürer,German,https://nrs.harvard.edu/urn-3:HUAM:INV189917_dynmc,#c8af96,#af967d,#64644b,0.305878136,0.193691756,0.164014337,Brown,Brown,Green,0
273793,"""Little"" Fortune",Albrecht Dürer,German,https://nrs.harvard.edu/urn-3:HUAM:INV189957_dynmc,#c8c8af,#c8af96,#af967d,0.62090535,0.212839506,0.065843621,Green,Brown,Brown,0
273796,Five Foot Soldiers and a Mounted Turk,Albrecht Dürer,German,https://nrs.harvard.edu/urn-3:HUAM:INV190218_dynmc,#e1c8c8,#c8c8af,#af967d,0.214215686,0.199852941,0.166470588,Orange,Green,Brown,0
274822,"Albert de Wallenstein, Duke of Friedland","Pieter de Jode, the Younger",Flemish,https://nrs.harvard.edu/urn-3:HUAM:INV192802_dynmc,#323219,#644b4b,#4b3232,0.226969697,0.201393939,0.177878788,Brown,Brown,Red,0
276763,Vesalius,Anonymous Italy (Venice) 1599,Italian,https://nrs.harvard.edu/urn-3:HUAM:DDC111380_dynmc,#969696,#7d7d7d,#afaf96,0.259501558,0.249657321,0.171028037,Grey,Grey,Green,0
277155,"Moses at the Well, Defending the Daughters of Jethro",Ludwig Gruner,German,https://nrs.harvard.edu/urn-3:HUAM:INV157901_dynmc,#afaf96,#c8c8af,#96967d,0.456190476,0.289583333,0.160178571,Green,Green,Green,0
278312,Years of Plenty,Carl Müller,German,https://nrs.harvard.edu/urn-3:HUAM:INV157996_dynmc,#c8c8af,#afaf96,#96967d,0.558318318,0.279039039,0.104804805,Green,Green,Green,0
287331,Sling Bullet,unknown,,https://nrs.harvard.edu/urn-3:HUAM:CARP12638_dynmc,#fafafa,#e1e1e1,#646464,0.905819209,0.026666667,0.02180791,White,Grey,Grey,0
290749,"Standing Woman, Phi Type",unknown,Mycenaean,https://nrs.harvard.edu/urn-3:HUAM:INV107721_dynmc,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0
291739,Plastri head vase,unknown,Greek,https://nrs.harvard.edu/urn-3:HUAM:INV108448_dynmc,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0
291771,Little Master Kylix (drinking cup),unknown,Greek,https://nrs.harvard.edu/urn-3:HUAM:VRS36322_dynmc,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0
292396,Lamp,unknown,Roman,https://nrs.harvard.edu/urn-3:HUAM:INV055286_dynmc,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0
292433,Ushabti,unknown,Egyptian,https://nrs.harvard.edu/urn-3:HUAM:INV028687_dynmc,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0
292476,Djed Pillar Amulet,unknown,Egyptian,https://nrs.harvard.edu/urn-3:HUAM:INV028596_dynmc,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0
292510,Cup,unknown,Greek,https://nrs.harvard.edu/urn-3:HUAM:INV108797_dynmc,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0
292511,Ushabti,unknown,Egyptian,https://nrs.harvard.edu/urn-3:HUAM:INV028688_dynmc,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0
292578,Canopic Jar of Pafhernetjer with Lid in Shape of a Baboon Head,unknown,Egyptian,https://nrs.harvard.edu/urn-3:HUAM:INV108390_dynmc,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0
292801,Ushabti,unknown,Egyptian,https://nrs.harvard.edu/urn-3:HUAM:INV028623_dynmc,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0
292826,Ushabti,unknown,Egyptian,https://nrs.harvard.edu/urn-3:HUAM:INV028692_dynmc,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0
292828,Ushabti,unknown,Egyptian,https://nrs.harvard.edu/urn-3:HUAM:INV028539_dynmc,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0
292837,Ushabti,unknown,Egyptian,https://nrs.harvard.edu/urn-3:HUAM:INV028646_dynmc,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0
293023,"Hurdy-Gurdy Player, after Callot",Adrian Ludwig Richter,German,https://nrs.harvard.edu/urn-3:HUAM:INV002736_dynmc,#e1e1c8,#c8c8af,#96967d,0.765641026,0.079487179,0.034472934,Green,Green,Green,0
293192,One of 14 Squeezes from Egyptian Manuscripts,unknown,Egyptian,https://nrs.harvard.edu/urn-3:HUAM:INV058505_dynmc,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0
293852,"Two Beggar Women, after Callot",Adrian Ludwig Richter,German,https://nrs.harvard.edu/urn-3:HUAM:INV002701_dynmc,#e1c8af,#e1e1c8,#7d644b,0.838715596,0.04116208,0.035840979,Orange,Green,Yellow,0
293853,"Blind Beggar and his Guide, after Callot",Adrian Ludwig Richter,German,https://nrs.harvard.edu/urn-3:HUAM:INV002702_dynmc,#e1c8af,#7d644b,#e1e1c8,0.780571429,0.055174603,0.048761905,Orange,Yellow,Green,0
293855,"Beggar with the Rosary, after Callot",Adrian Ludwig Richter,German,https://nrs.harvard.edu/urn-3:HUAM:INV002704_dynmc,#e1c8af,#c8af96,#7d644b,0.886604361,0.035015576,0.034267913,Orange,Brown,Yellow,0
293859,"Old Woman with Cats, after Callot",Adrian Ludwig Richter,German,https://nrs.harvard.edu/urn-3:HUAM:INV002726_dynmc,#e1e1c8,#c8c8af,#c8af96,0.841082621,0.074188034,0.028888889,Green,Green,Brown,0
293868,"Figures from ""Les Fantaisies,"" after Callot",Adrian Ludwig Richter,German,https://nrs.harvard.edu/urn-3:HUAM:INV002697_dynmc,#e1c896,#e1e1c8,#c8af96,0.886091954,0.04591954,0.040229885,Yellow,Green,Brown,0
293883,"Figures from ""Les Fantaisies,"" after Callot",Adrian Ludwig Richter,German,https://nrs.harvard.edu/urn-3:HUAM:INV002700_dynmc,#e1c8af,#e1e1c8,#c8af96,0.918908046,0.048678161,0.019367816,Orange,Green,Brown,0
293908,"Stout Beggar with Downcast Eyes, after Callot",Adrian Ludwig Richter,German,https://nrs.harvard.edu/urn-3:HUAM:INV002720_dynmc,#e1e1c8,#e1c8af,#c8af96,0.879619048,0.039555556,0.026793651,Green,Orange,Brown,0
293936,Saint Helen,Louis Durameau,French,https://nrs.harvard.edu/urn-3:HUAM:758110,#af7d4b,#c89664,unknown,0.712041344,0.287958656,unknown,Yellow,Brown,unknown,0
294006,Venus and Adonis Embracing,Jacques-Louis David,French,https://nrs.harvard.edu/urn-3:HUAM:73049_dynmc,#e1c896,#af967d,#c8af7d,0.769066667,0.107733333,0.093066667,Yellow,Brown,Brown,0
294301,Two Soldiers on Horseback,Joseph-Zepheris Gengembre,French,https://nrs.harvard.edu/urn-3:HUAM:INV005149_dynmc,#e1e1c8,#afaf96,unknown,0.997070707,0.002929293,unknown,Green,Green,unknown,0
294324,Moses Leading the Israelites to the Promised Land (?),Jacopo Bassano the Elder,Italian,https://nrs.harvard.edu/urn-3:HUAM:70680_dynmc,#7d7d64,#e1e1e1,#af9696,0.954767025,0.03827957,0.006953405,Yellow,Grey,Brown,0
294399,Reclining Female Nude with a Dog,Jean-Honoré Fragonard,French,https://nrs.harvard.edu/urn-3:HUAM:73054_dynmc,#e1c8af,#e1af96,#c8967d,0.505565749,0.268807339,0.123547401,Orange,Orange,Grey,0
294403,A Man Standing by a Heraldic Shield,Hans Baldung Grien,German,https://nrs.harvard.edu/urn-3:HUAM:76093_dynmc,#c8afaf,#96967d,#7d7d64,0.51026764,0.251532847,0.214695864,Red,Green,Yellow,0
294416,"A Man Playing the Pipes, and a Woman",Pietro Antonio Novelli,Italian,https://nrs.harvard.edu/urn-3:HUAM:VRS13665_dynmc,#e1e1e1,#c8c8c8,#fafafa,0.407431694,0.272021858,0.119180328,Grey,Grey,White,0
294685,Study of a Reclining Angel,"Cristofano Roncalli, called Il Pomarancio",Italian,https://nrs.harvard.edu/urn-3:HUAM:70754_dynmc,#e1af96,#e1c8af,#fafae1,0.686206897,0.26862069,0.030114943,Orange,Orange,Green,0
294763,Tree,Joseph Mallord William Turner,British,https://nrs.harvard.edu/urn-3:HUAM:53815_dynmc,#e1e1c8,#c8c8af,#afaf96,0.531651652,0.291291291,0.148708709,Green,Green,Green,0
294934,Saint Martin Offering His Cloak,Joseph Anton Koch,German,https://nrs.harvard.edu/urn-3:HUAM:VRS15498_dynmc,#969696,#4b4b4b,#646464,0.153278689,0.144153005,0.141530055,Grey,Grey,Grey,0
295030,"Sheet of Studies with Three Figures and a Column from ""The Triumph of Venice""",Unidentified Artist,Italian,https://nrs.harvard.edu/urn-3:HUAM:21107_dynmc,#7d7d64,#c8afaf,#64644b,0.912634921,0.044952381,0.042412698,Yellow,Red,Green,0
295135,Head of Ariadne,Michelangelo Mercoli,Italian,https://nrs.harvard.edu/urn-3:HUAM:VRS16498_dynmc,#afafaf,#969696,#fafafa,0.366178862,0.186287263,0.106070461,Grey,Grey,White,0
295193,Umbrian Landscape,Joseph Anton Koch,German,https://nrs.harvard.edu/urn-3:HUAM:VRS46773_dynmc,#c8967d,#af7d64,#e1af96,0.187953216,0.16497076,0.162982456,Grey,Brown,Orange,0
295286,Study of a Tree,Fra Bartolommeo della Porta,Italian,https://nrs.harvard.edu/urn-3:HUAM:DDC250810_dynmc,#e1c8c8,#c8c8af,#afafaf,0.585889968,0.223754045,0.145631068,Orange,Green,Grey,0
295400,Terrace Overlooking a Canal,Remigio Cantagallina,Italian,https://nrs.harvard.edu/urn-3:HUAM:VRS17089_dynmc,#c8c8c8,#e1e1e1,#4b4b4b,0.213611111,0.136555556,0.124833333,Grey,Grey,Grey,0
295462,Study for Saint Bernard Converting the Duke of Aquitania,Pietro Damini,Italian,https://nrs.harvard.edu/urn-3:HUAM:16775_dynmc,#e1e1e1,#c8c8c8,#afafaf,0.374358974,0.305384615,0.200641026,Grey,Grey,Grey,0
295483,Christ Among the Elders,Giovanni Battista Gaulli (Il Baciccio),Italian,https://nrs.harvard.edu/urn-3:HUAM:VRS17216_dynmc,#7d7d7d,#969696,#000000,0.247731092,0.220672269,0.147338936,Grey,Grey,Black,0
295535,Diana Watching the Hunt,Giovan Angelo Borroni,Italian,https://nrs.harvard.edu/urn-3:HUAM:VRS17009_dynmc,#191919,#323232,#000000,0.362633053,0.179663866,0.164705882,Grey,Grey,Black,0
295536,Chinese Scene,Francesco Guardi,Italian,https://nrs.harvard.edu/urn-3:HUAM:VRS16870_dynmc,#e1e1e1,#000000,#fafafa,0.436777778,0.380111111,0.183111111,Grey,Black,White,0
295537,The Lord Reproaching Cain,Aureliano Milani,Italian,https://nrs.harvard.edu/urn-3:HUAM:VRS16776_dynmc,#afafaf,#c8c8c8,#969696,0.3145,0.277555556,0.101555556,Grey,Grey,Grey,0
295583,The Death of Actaeon,Giovan Angelo Borroni,Italian,https://nrs.harvard.edu/urn-3:HUAM:VRS49074_dynmc,#321919,#643232,#fafae1,0.343166667,0.181666667,0.178666667,Brown,Red,Green,0
295639,Portrait of a Man,Hugh Douglas Hamilton,Irish,https://nrs.harvard.edu/urn-3:HUAM:VRS17072_dynmc,#e1e1e1,#969696,#afafaf,0.155111111,0.150055556,0.143222222,Grey,Grey,Grey,0
295643,A Mosque,Dimitri Ismailovitch,Brazilian,https://nrs.harvard.edu/urn-3:HUAM:INV005051_dynmc,#e1c8af,#e1e1c8,#96af64,0.75584,0.208693333,0.009333333,Orange,Green,Green,0
295659,Design for a Sculptural Decoration: Casket Supported by Acanthus Leaf Scrolls and Surmounted by Rams Heads and a Lyre,Jean Baptiste Joseph Delafosse,French,https://nrs.harvard.edu/urn-3:HUAM:73065_dynmc,#e1e1e1,#fafae1,#afaf96,0.567961165,0.22433657,0.096116505,Grey,Green,Green,0
296010,Madonna and Child with Saint John The Baptist,Unidentified Artist,Italian,https://nrs.harvard.edu/urn-3:HUAM:VRS18684_dynmc,#969696,#7d7d7d,#646464,0.259887955,0.153165266,0.110308123,Grey,Grey,Grey,0
296083,Saint John the Baptist Preaching,Giovanni Balducci,Italian,https://nrs.harvard.edu/urn-3:HUAM:70664_dynmc,#c8af96,#fae1e1,#967d64,0.225245902,0.187814208,0.158579235,Brown,Red,Brown,0
296149,The Widow's Son Raised to Life at Nain; verso: Seated Couple with another Figure(?),Giovanni Battista Naldini,Italian,https://nrs.harvard.edu/urn-3:HUAM:70794_dynmc,#c8af96,#e1c8af,#c8967d,0.336917563,0.24516129,0.224086022,Brown,Orange,Grey,0
296191,Scene from Ancient History,"Paolo Caliari, called Veronese",Italian,https://nrs.harvard.edu/urn-3:HUAM:70665_dynmc,#c8af96,#af967d,#e1c896,0.553582555,0.279501558,0.112149533,Brown,Brown,Yellow,0
296196,Saint Francis Receiving the Stigmata,Sisto Badalocchio,Italian,https://nrs.harvard.edu/urn-3:HUAM:VRS19201_dynmc,#afafaf,#969696,#c8c8c8,0.244297521,0.229752066,0.185289256,Grey,Grey,Grey,0
296255,"Design for a Sculptural Decoration: Two Caryatids Supporting Two Lions Seated on a Truncated and Fluted Column, Surmounted by a Crowned Eagle",Jean Baptiste Joseph Delafosse,French,https://nrs.harvard.edu/urn-3:HUAM:73066_dynmc,#e1e1c8,#afaf96,#c8c8af,0.669644013,0.158122977,0.091779935,Green,Green,Green,0
296279,Design for Wall Painting,Jacopo Palma Giovane,Italian,https://nrs.harvard.edu/urn-3:HUAM:70904_dynmc,#e1c8af,#e1e1c8,#c8af96,0.585889968,0.199093851,0.166925566,Orange,Green,Brown,0
296322,The Nativity,Giovanni Benedetto Castiglione,Italian,https://nrs.harvard.edu/urn-3:HUAM:VRS60188_dynmc,#af6432,#af7d4b,#964b19,0.234388889,0.162944444,0.137166667,Orange,Yellow,Brown,0
296406,The Departure of the Prodigal Son,Unidentified Artist,Austrian,https://nrs.harvard.edu/urn-3:HUAM:INV009603_dynmc,#af967d,#c8af96,#967d64,0.499181287,0.277192982,0.166432749,Brown,Brown,Brown,0
296435,A Concert,Niccolò dell' Abbate,Italian,https://nrs.harvard.edu/urn-3:HUAM:70661_dynmc,#c87d64,#af644b,#c8967d,0.305889968,0.224142395,0.211779935,Orange,Orange,Grey,0
296481,Roman Landscape,Giovanni Battista Piranesi,Italian,https://nrs.harvard.edu/urn-3:HUAM:758733,#e1c8af,#4b3232,#c8af96,0.40030303,0.246727273,0.123030303,Orange,Red,Brown,0
296489,Landscape with Ruined Bridge,Nicolaes Berchem the Elder,Dutch,https://nrs.harvard.edu/urn-3:HUAM:71300_dynmc,#fae1c8,#e1c8af,#c8af96,0.475978836,0.214232804,0.146931217,Yellow,Orange,Brown,0
296615,Standing Man; verso: Studies of a Procession of Children,Matteo Rosselli,Italian,https://nrs.harvard.edu/urn-3:HUAM:73770_dynmc,#e1e1c8,#e1c8af,#e1af7d,0.456755162,0.302713864,0.117463127,Green,Orange,Orange,0
296651,Concert in a Salon,Jean-Honoré Fragonard,French,https://nrs.harvard.edu/urn-3:HUAM:73051_dynmc,#e1c8af,#c8af96,#af967d,0.361904762,0.215854342,0.210364146,Orange,Brown,Brown,0
296730,A Dancing Cambodian Figure,Auguste Rodin,French,https://nrs.harvard.edu/urn-3:HUAM:DDC109507_dynmc,#e1e1c8,#e1af64,#c8964b,0.829262537,0.124365782,0.026489676,Green,Yellow,Yellow,0
296747,Two Lawyers Conversing,Honoré-Victorin Daumier,French,https://nrs.harvard.edu/urn-3:HUAM:756325,#323232,#4b4b4b,#191919,0.371496599,0.235646259,0.150884354,Grey,Grey,Grey,0
296752,Mythological Scene (The Hours and Graces Attending Pandora at the Forge of Vulcan?),Unidentified Artist,French,https://nrs.harvard.edu/urn-3:HUAM:72353_dynmc,#af967d,#967d64,#c8af96,0.612238095,0.167190476,0.157571429,Brown,Brown,Brown,0
296776,Seated Male Nude; verso: Drapery Study,Antoine Coypel,French,https://nrs.harvard.edu/urn-3:HUAM:62413_dynmc,#c8af96,#c8c8af,#af967d,0.728066667,0.118133333,0.100133333,Brown,Green,Brown,0
296841,"Base of a Pedestal, a Pitcher, and a Fountain, from the Destailleur Album of Drawings after Roman Antiquities",Jean-Honoré Fragonard,French,https://nrs.harvard.edu/urn-3:HUAM:73058_dynmc,#e1e1e1,#fafae1,#c8c8af,0.567563025,0.311876751,0.064985994,Grey,Green,Green,0
296842,"Couple Embracing, Supported by Two Dancing Satyrs; Drawing of an Antique Table and an Altar",Jean-Honoré Fragonard,French,https://nrs.harvard.edu/urn-3:HUAM:73059_dynmc,#e1e1e1,#fafae1,#c8c8af,0.576158192,0.309322034,0.066892655,Grey,Green,Green,0
296871,Death of Saint Peter Martyr,Titian (Tiziano Vecellio),Italian,https://nrs.harvard.edu/urn-3:HUAM:70790_dynmc,#af967d,#967d64,#c8af96,0.264814815,0.264382716,0.186975309,Brown,Brown,Brown,0
296960,Profile of a Man Carrying Bundles,Francesco Bassano the Younger,Italian,https://nrs.harvard.edu/urn-3:HUAM:70660_dynmc,#969696,#e1c896,#c8af7d,0.955823293,0.023293173,0.02,Grey,Yellow,Brown,0
296965,Head and Counterproof of Head of a Man,Unidentified Artist,British,https://nrs.harvard.edu/urn-3:HUAM:75314_dynmc,#afaf96,#7d7d64,#fafae1,0.870190476,0.036952381,0.036857143,Green,Yellow,Green,0
297016,Two Studies of a Gentleman,Pietro Longhi,Italian,https://nrs.harvard.edu/urn-3:HUAM:VRS42292_dynmc,#7d7d7d,#646464,#e1e1e1,0.393837535,0.191876751,0.183361345,Grey,Grey,Grey,0
297157,Saint Francis Kneeling,Bernardino Capitelli,Italian,https://nrs.harvard.edu/urn-3:HUAM:70595_dynmc,#e1c8af,#c8af96,#af967d,0.637098765,0.161419753,0.110123457,Orange,Brown,Brown,0
297178,An Academic Study of a Male Nude,Guercino (Giovanni Francesco Barbieri),Italian,https://nrs.harvard.edu/urn-3:HUAM:758393,#af9664,#967d64,#7d644b,0.440384615,0.286666667,0.185192308,Yellow,Brown,Yellow,0
297181,Flying Angel; verso: The Figure of the Sorrowing Virgin,Pietro da Cortona,Italian,https://nrs.harvard.edu/urn-3:HUAM:80985_dynmc,#e1e1e1,#c8c8c8,#afafaf,0.369850746,0.353880597,0.168756219,Grey,Grey,Grey,0
297190,"Medallions, Cambodian Rubbing from Angkor Wat",unknown,Cambodian,https://nrs.harvard.edu/urn-3:HUAM:INV013378_dynmc,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0
297416,Shepherdess in the Rain,Giovanni Segantini,Italian,https://nrs.harvard.edu/urn-3:HUAM:756864,#e1e1c8,#7d7d7d,#96967d,0.351404959,0.294986226,0.188705234,Green,Grey,Green,0
297422,Roman Architectural Fantasy,Giovanni Battista Piranesi,Italian,https://nrs.harvard.edu/urn-3:HUAM:755614,#af7d64,#96644b,#c8967d,0.250678466,0.247020649,0.193333333,Brown,Brown,Grey,0
297473,Landscape in the Auvergne,Jean-François Millet,French,https://nrs.harvard.edu/urn-3:HUAM:VRS47645_dynmc,#7d7d7d,#646464,#e1e1e1,0.205882353,0.184761905,0.141680672,Grey,Grey,Grey,0
298031,The Good Samaritan,John Everett Millais,British,https://nrs.harvard.edu/urn-3:HUAM:51473_dynmc,#af967d,#7d3232,#e1c8af,0.158378378,0.138378378,0.13033033,Brown,Red,Orange,0
298091,The Lost Piece of Silver,John Everett Millais,British,https://nrs.harvard.edu/urn-3:HUAM:51474_dynmc,#644b32,#4b3232,#af7d64,0.301509434,0.292767296,0.158176101,Brown,Red,Brown,0
298136,"Study for ""The Triumph of the Innocents""",William Holman Hunt,British,https://nrs.harvard.edu/urn-3:HUAM:VRS48062_dynmc,#323232,#191919,#000000,0.428319559,0.228815427,0.168484848,Grey,Grey,Black,0
298164,The Foolish Virgins,John Everett Millais,British,https://nrs.harvard.edu/urn-3:HUAM:51476_dynmc,#4b3232,#644b4b,#7d644b,0.452625369,0.145722714,0.130265487,Red,Brown,Yellow,0
298262,Saint Ambrose,Giacomo Cavedone,Italian,https://nrs.harvard.edu/urn-3:HUAM:VRS38879_dynmc,#af4b32,#7d3219,#641919,0.553761468,0.206666667,0.106788991,Orange,Orange,Red,0
298277,"Seated Pope Blessing; verso: Writing, Numbers and Various Studies",Pier Francesco Mola,Italian,https://nrs.harvard.edu/urn-3:HUAM:VRS36666_dynmc,#e1e1e1,#c8c8c8,#afafaf,0.288219178,0.270502283,0.164292237,Grey,Grey,Grey,0
298280,A Road in Holland,Fredericus Jacobus van Rossum du Chattel,Dutch,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0
298299,The Praying Magdalene,Cesare Gennari,Italian,https://nrs.harvard.edu/urn-3:HUAM:INV203785_dynmc,#967d64,#af9664,#7d644b,0.469047619,0.387195767,0.073439153,Brown,Yellow,Yellow,0
298520,Head of a Bearded Man,Michelangelo Buonarroti,Italian,https://nrs.harvard.edu/urn-3:HUAM:75243_dynmc,#e1c8af,#c8af96,#af967d,0.485333333,0.396666667,0.06237037,Orange,Brown,Brown,0
298539,Allegorical Group,"Paolo Caliari, called Veronese",Italian,https://nrs.harvard.edu/urn-3:HUAM:70575_dynmc,#af967d,#967d64,#7d644b,0.735017544,0.158736842,0.075157895,Brown,Brown,Yellow,0
298541,Design for a Sopraporta,Paolo Farinati,Italian,https://nrs.harvard.edu/urn-3:HUAM:70576_dynmc,#7d7d64,#969696,#64644b,0.442592593,0.351481481,0.152296296,Yellow,Grey,Green,0
298543,Hell,Jacob Isaacsz Swanenburgh,Dutch,https://nrs.harvard.edu/urn-3:HUAM:DDC104103_dynmc,#967d64,#64644b,#4b4b4b,0.448682171,0.328217054,0.11994832,Brown,Green,Grey,0
298562,Elsje Christiaens Hanging on a Gibbet,Rembrandt Harmensz. van Rijn,Dutch,https://nrs.harvard.edu/urn-3:HUAM:71345_dynmc,#fae1c8,#e1c8af,#c8af7d,0.5375,0.314469697,0.080530303,Yellow,Orange,Brown,0
298619,Standing Woman; verso: Turbaned Oriental Figures Standing and Sitting,Gentile Bellini,Italian,https://nrs.harvard.edu/urn-3:HUAM:70024_dynmc,#af967d,#afaf96,#967d64,0.473333333,0.310465116,0.162093023,Brown,Green,Brown,0
298656,Landscape,Francesco Guardi,Italian,https://nrs.harvard.edu/urn-3:HUAM:INV203790_dynmc,#c8c8af,#e1c8c8,#c8af96,0.380925926,0.251666667,0.166975309,Green,Orange,Brown,0
298691,Head of a Youth,School of the Carracci,Italian,https://nrs.harvard.edu/urn-3:HUAM:70638_dynmc,#967d64,#7d644b,#644b4b,0.406422018,0.231253823,0.166666667,Brown,Yellow,Brown,0
298699,Fisherwomen on the Beach,Bernardus Johannes Blommers,Dutch,https://nrs.harvard.edu/urn-3:HUAM:INV004010_dynmc,#e1e1c8,#c8c8af,#7d644b,0.400338983,0.131751412,0.106158192,Green,Green,Yellow,0
298719,Annunciation; verso:  Unidentified Study,Andrea Boscoli,Italian,https://nrs.harvard.edu/urn-3:HUAM:70637_dynmc,#e1c8af,#e1e1c8,#e1af96,0.354277778,0.268611111,0.123722222,Orange,Green,Orange,0
298723,Daphne and Apollo,Carlo Cignani,Italian,https://nrs.harvard.edu/urn-3:HUAM:VRS38875_dynmc,#e1c8af,#e1af96,#fafafa,0.409888889,0.133222222,0.115444444,Orange,Orange,White,0
298883,Diana and Two Nymphs Bathing,Guercino (Giovanni Francesco Barbieri),Italian,https://nrs.harvard.edu/urn-3:HUAM:VRS31770_dynmc,#e1e1e1,#c8c8c8,#afafaf,0.226010929,0.183169399,0.143224044,Grey,Grey,Grey,0
298911,Euclid,Luca Cambiaso,Italian,https://nrs.harvard.edu/urn-3:HUAM:70734_dynmc,#c8af96,#647d7d,#af644b,0.940666667,0.031866667,0.014933333,Brown,Blue,Orange,0
298942,Album with 43 Architectural Drawings,Sangallo family,Italian,https://nrs.harvard.edu/urn-3:HUAM:70827_dynmc,#96af96,#324b4b,#afafaf,0.597030812,0.30022409,0.088347339,Green,Grey,Grey,0
298943,Figure of a Woman Seated with her Back Turned (Study for the Eritrean Sybil),"Paolo Caliari, called Veronese",Italian,https://nrs.harvard.edu/urn-3:HUAM:70773_dynmc,#c8af96,#c8c8af,#af967d,0.498735632,0.325517241,0.151091954,Brown,Green,Brown,0
